"ID","CODIGO DE LA ENTIDAD","CODIGO UBIGEO INEI","CODIGO PAIS ","NOMBRE DE LA UO","Fecha","CO (ug/m3)","H2S (ug/m3)","NO2 (ug/m3)","O3 (ug/m3)","PM10 
(ug/m3)","PM2.5 
(ug/m3)","SO2 (ug/m3)","Ruido (dB)","UV","Humedad (%)","Latitud","Longitud","Presion 
(Pa)","Temperatura (C)"
"131","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 10:00","1221.33","26.96","20.79","0.00","1.85","1.24","0.00","110.92","0.92","87.32","-12.07274","-77.08269","1002.36","22.48"
"132","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 11:00","779.98","14.24","18.29","0.09","0.97","0.69","0.00","114.99","1.30","87.91","-12.07274","-77.08269","1002.27","22.39"
"133","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 12:00","926.48","17.80","18.23","0.80","0.90","0.65","0.00","113.55","1.09","85.80","-12.07274","-77.08269","1001.97","22.86"
"134","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 13:00","791.40","13.04","15.68","3.45","0.66","0.50","0.00","115.01","2.41","83.36","-12.07274","-77.08269","1001.46","23.36"
"135","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 14:00","943.13","16.55","14.18","3.19","0.56","0.45","0.00","116.48","3.89","83.46","-12.07274","-77.08269","1000.82","23.41"
"136","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 15:00","819.07","12.85","15.56","14.42","0.52","0.44","0.00","117.63","2.89","86.01","-12.07274","-77.08269","1000.65","22.78"
"137","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 16:00","932.81","5.69","25.45","56.32","0.83","0.65","0.00","114.35","0.63","90.67","-12.07274","-77.08269","1000.50","21.62"
"138","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 17:00","1289.18","19.57","29.80","25.45","1.00","0.71","0.00","106.34","0.21","89.04","-12.07274","-77.08269","1000.55","21.97"
"139","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 18:00","1340.80","26.12","28.39","2.45","1.31","0.84","0.00","105.43","0.09","83.85","-12.07274","-77.08269","1000.48","22.79"
"140","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 19:00","1092.59","18.20","26.43","0.36","1.04","0.72","0.00","111.15","0.00","83.68","-12.07274","-77.08269","1000.94","22.61"
"141","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 20:00","1176.74","16.53","25.99","0.00","1.23","0.80","0.00","111.25","0.00","82.71","-12.07274","-77.08269","1001.41","22.69"
"142","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 21:00","1441.12","24.23","25.08","0.00","1.52","0.90","0.00","99.33","0.00","78.68","-12.07274","-77.08269","1001.88","23.57"
"143","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 22:00","1341.99","21.32","24.64","0.00","1.74","1.06","0.00","98.64","0.00","79.11","-12.07274","-77.08269","1002.33","23.68"
"144","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/6/2021 23:00","934.84","10.06","24.82","0.00","1.39","0.85","0.00","93.07","0.00","82.14","-12.07274","-77.08269","1002.37","23.25"
"145","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 0:00","713.45","6.90","23.93","0.00","1.26","0.73","0.00","83.83","0.00","82.44","-12.07274","-77.08269","1001.95","23.07"
"146","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 1:00","647.13","6.61","23.82","0.00","1.32","0.79","0.00","79.29","0.00","82.70","-12.07274","-77.08269","1001.54","23.26"
"147","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 2:00","793.68","8.45","25.08","0.00","1.54","0.90","0.00","79.65","0.00","83.83","-12.07274","-77.08269","1000.91","23.29"
"148","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 4:00","673.74","7.83","23.38","0.00","1.96","1.30","0.00","79.48","0.00","84.22","-12.07274","-77.08269","1000.03","22.86"
"149","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 5:00","807.86","7.41","24.30","0.00","2.25","1.47","0.00","80.53","0.00","84.98","-12.07274","-77.08269","999.94","22.85"
"150","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 6:00","634.63","4.06","24.49","0.00","2.19","1.24","0.00","93.86","0.00","89.39","-12.07274","-77.08269","1000.50","22.13"
"151","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 7:00","826.60","13.01","26.20","0.81","1.89","1.15","0.00","94.42","0.08","89.97","-12.07274","-77.08269","1001.14","22.41"
"152","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 8:00","1163.79","25.59","22.68","0.00","2.11","1.23","0.00","93.55","0.31","85.19","-12.07274","-77.08269","1001.59","23.57"
"153","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 9:00","579.00","6.58","21.14","0.00","1.39","0.85","0.00","96.67","0.64","89.74","-12.07274","-77.08269","1002.03","22.49"
"154","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 10:00","433.15","5.77","17.27","0.01","0.84","0.60","0.00","111.19","0.92","88.12","-12.07274","-77.08269","1002.24","22.84"
"155","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 11:00","369.47","2.84","16.95","1.66","0.45","0.34","0.00","115.55","1.00","87.72","-12.07274","-77.08269","1002.47","22.83"
"156","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 12:00","446.04","2.74","19.89","0.90","0.48","0.37","0.00","113.60","0.85","87.04","-12.07274","-77.08269","1002.38","23.01"
"157","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 13:00","412.02","2.59","16.38","3.92","0.40","0.35","0.00","117.30","2.02","85.93","-12.07274","-77.08269","1002.02","23.49"
"158","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 14:00","450.27","4.98","14.32","16.50","0.37","0.32","0.00","119.25","2.56","86.31","-12.07274","-77.08269","1001.61","23.47"
"159","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 15:00","624.42","5.99","17.17","1.86","0.45","0.35","0.00","114.28","2.08","85.43","-12.07274","-77.08269","1001.05","23.74"
"160","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 16:00","545.25","10.54","11.56","0.00","0.58","0.42","0.00","109.41","2.58","77.25","-12.07274","-77.08269","1000.39","25.44"
"161","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 17:00","725.84","8.10","15.94","3.09","0.70","0.44","0.00","112.56","0.83","73.42","-12.07274","-77.08269","999.85","25.68"
"162","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 18:00","726.05","3.32","25.69","22.41","0.77","0.47","0.00","115.30","0.22","80.90","-12.07274","-77.08269","1000.09","23.82"
"163","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 19:00","682.10","4.42","28.87","21.06","0.81","0.52","0.00","112.69","0.02","86.15","-12.07274","-77.08269","1000.69","22.70"
"164","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 20:00","752.44","9.91","27.37","5.46","0.99","0.65","0.00","111.47","0.00","84.75","-12.07274","-77.08269","1001.41","22.90"
"165","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 21:00","897.44","16.25","26.52","0.12","1.48","0.85","0.00","101.03","0.00","84.19","-12.07274","-77.08269","1002.20","23.16"
"166","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 22:00","705.07","10.18","25.12","0.00","1.11","0.66","0.00","92.59","0.00","83.97","-12.07274","-77.08269","1002.49","23.17"
"167","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/7/2021 23:00","432.06","2.85","25.25","1.37","1.02","0.62","0.00","102.13","0.00","89.18","-12.07274","-77.08269","1002.53","22.35"
"168","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 0:00","281.15","0.82","25.09","0.05","0.93","0.65","0.00","101.67","0.00","90.56","-12.07274","-77.08269","1002.19","22.07"
"169","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 1:00","303.14","1.65","25.24","0.00","1.54","0.95","0.00","96.19","0.00","90.90","-12.07274","-77.08269","1001.62","22.04"
"170","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 2:00","362.83","2.06","25.03","0.00","1.85","1.21","0.00","87.72","0.00","91.44","-12.07274","-77.08269","1000.78","21.93"
"171","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 3:00","337.69","3.88","24.55","1.80","1.70","1.22","0.00","75.59","0.00","89.89","-12.07274","-77.08269","1000.11","22.12"
"172","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 4:00","348.23","5.22","23.01","0.00","1.56","1.11","0.00","79.20","0.00","87.64","-12.07274","-77.08269","999.87","22.45"
"173","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 5:00","275.19","1.94","23.90","0.00","1.72","1.15","0.00","78.81","0.00","91.55","-12.07274","-77.08269","1000.24","21.64"
"174","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 6:00","411.31","7.31","25.56","0.05","1.08","0.78","0.00","102.22","0.00","94.51","-12.07274","-77.08269","1000.53","21.23"
"175","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 7:00","900.34","25.89","27.02","0.00","1.64","1.04","0.00","106.88","0.06","93.50","-12.07274","-77.08269","1001.39","21.50"
"176","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 8:00","1137.44","32.09","24.80","0.00","1.18","0.76","0.00","107.51","0.35","91.76","-12.07274","-77.08269","1002.23","21.91"
"177","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 9:00","1139.46","32.22","21.84","0.00","1.20","0.76","0.00","107.87","0.63","89.27","-12.07274","-77.08269","1002.52","22.44"
"178","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 10:00","790.50","19.06","19.23","0.00","1.00","0.67","0.00","111.30","0.76","88.48","-12.07274","-77.08269","1002.56","22.64"
"179","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 11:00","632.53","11.91","18.29","0.00","0.85","0.60","0.00","116.65","0.83","87.52","-12.07274","-77.08269","1002.36","23.00"
"180","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 12:00","832.81","19.25","17.89","1.20","0.78","0.59","0.00","119.37","1.37","87.16","-12.07274","-77.08269","1002.15","23.25"
"181","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 13:00","710.50","11.76","17.89","3.08","0.53","0.45","0.00","122.03","2.01","89.19","-12.07274","-77.08269","1001.63","22.82"
"182","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 14:00","545.52","6.11","17.25","1.50","0.48","0.38","0.00","123.29","3.68","87.42","-12.07274","-77.08269","1001.11","23.25"
"183","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 15:00","666.19","13.37","16.30","1.64","0.68","0.47","0.00","121.11","2.85","85.06","-12.07274","-77.08269","1000.67","23.75"
"184","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 16:00","914.02","11.41","21.14","1.63","0.80","0.57","0.00","119.50","1.45","84.00","-12.07274","-77.08269","1000.33","23.85"
"185","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 17:00","989.59","15.04","21.77","0.32","0.77","0.58","0.00","119.07","1.11","82.44","-12.07274","-77.08269","999.80","24.06"
"186","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 18:00","1134.41","19.13","25.58","4.84","0.90","0.65","0.00","117.88","0.51","83.95","-12.07274","-77.08269","999.83","23.60"
"187","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 19:00","979.88","14.30","28.22","3.49","1.14","0.78","0.00","117.08","0.07","86.35","-12.07274","-77.08269","1000.17","23.07"
"188","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 20:00","942.38","12.87","28.65","0.00","1.43","0.98","0.00","113.01","0.00","87.73","-12.07274","-77.08269","1000.72","22.78"
"189","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 21:00","712.20","8.39","27.01","0.00","1.19","0.83","0.00","110.94","0.00","88.45","-12.07274","-77.08269","1001.44","22.61"
"190","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 22:00","514.04","4.43","25.96","0.00","1.09","0.80","0.00","112.16","0.00","90.39","-12.07274","-77.08269","1001.88","22.55"
"191","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/8/2021 23:00","471.69","3.21","25.21","0.00","1.45","0.98","0.00","103.86","0.00","91.17","-12.07274","-77.08269","1002.03","22.53"
"192","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 0:00","306.64","1.46","24.37","0.00","1.56","1.09","0.00","110.06","0.00","92.13","-12.07274","-77.08269","1001.85","22.33"
"193","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 1:00","260.58","2.59","24.37","0.00","2.40","1.84","0.00","80.78","0.00","92.15","-12.07274","-77.08269","1001.47","22.20"
"194","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 2:00","253.80","1.33","23.48","0.00","1.99","1.52","0.00","82.90","0.00","92.76","-12.07274","-77.08269","1000.77","21.94"
"195","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 3:00","275.26","1.74","23.98","1.01","2.46","2.02","0.00","79.33","0.00","93.01","-12.07274","-77.08269","1000.36","21.82"
"196","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 4:00","203.23","0.80","23.49","0.00","2.15","1.74","0.00","81.59","0.00","93.35","-12.07274","-77.08269","1000.12","21.65"
"197","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 5:00","149.58","0.34","23.40","0.00","1.50","1.09","0.00","79.68","0.00","95.09","-12.07274","-77.08269","1000.20","21.27"
"198","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 6:00","226.94","2.66","24.80","0.00","1.97","1.50","0.00","100.25","0.00","95.50","-12.07274","-77.08269","1000.34","21.20"
"199","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 7:00","559.60","16.25","25.79","0.00","1.98","1.63","0.00","106.55","0.08","94.59","-12.07274","-77.08269","1000.91","21.54"
"200","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 8:00","1350.64","44.85","23.92","0.20","1.95","1.50","0.00","107.53","0.34","89.83","-12.07274","-77.08269","1001.30","22.76"
"201","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 9:00","816.95","23.06","20.12","0.00","1.40","1.03","0.00","110.11","0.48","87.11","-12.07274","-77.08269","1001.57","23.22"
"202","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 10:00","868.00","23.48","17.86","0.00","1.04","0.75","0.00","112.12","0.71","84.36","-12.07274","-77.08269","1001.49","23.98"
"203","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 11:00","735.21","16.26","16.16","0.23","0.69","0.53","0.00","117.83","0.87","84.03","-12.07274","-77.08269","1001.27","23.91"
"204","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 12:00","889.23","17.89","18.39","1.46","0.69","0.51","0.00","117.61","1.10","84.07","-12.07274","-77.08269","1001.02","24.04"
"205","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 13:00","1078.69","22.06","15.72","3.53","0.62","0.50","0.00","116.80","1.92","82.70","-12.07274","-77.08269","1000.42","24.53"
"206","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 14:00","996.17","20.79","11.23","7.03","0.57","0.46","0.00","117.66","3.55","82.08","-12.07274","-77.08269","999.73","24.80"
"207","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 15:00","881.37","11.45","18.00","26.36","0.59","0.47","0.00","115.94","3.39","84.93","-12.07274","-77.08269","999.09","23.86"
"208","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 16:00","912.49","19.10","13.76","11.76","0.62","0.49","0.00","116.35","4.02","83.29","-12.07274","-77.08269","998.71","24.18"
"209","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 17:00","1073.14","18.50","16.22","11.57","0.73","0.56","0.00","114.64","2.81","83.10","-12.07274","-77.08269","998.62","24.10"
"210","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 18:00","1479.76","23.16","27.49","54.46","1.08","0.80","0.00","111.68","0.72","85.93","-12.07274","-77.08269","999.11","23.35"
"211","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 19:00","1846.33","33.67","31.50","11.63","1.37","0.86","0.00","107.67","0.07","83.71","-12.07274","-77.08269","999.30","23.40"
"212","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 20:00","1253.39","19.50","29.54","0.63","1.14","0.79","0.00","110.25","0.00","83.72","-12.07274","-77.08269","1000.03","23.05"
"213","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 21:00","824.14","10.03","26.87","0.23","1.02","0.71","0.00","105.53","0.00","84.12","-12.07274","-77.08269","1000.69","22.68"
"214","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 22:00","863.28","9.26","26.10","0.00","1.43","0.94","0.00","103.29","0.00","83.68","-12.07274","-77.08269","1001.19","22.80"
"215","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/9/2021 23:00","595.04","3.80","25.52","0.00","1.40","0.86","0.00","95.89","0.00","85.21","-12.07274","-77.08269","1001.49","22.56"
"216","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 0:00","428.50","1.83","23.62","0.00","0.93","0.64","0.00","85.63","0.00","84.42","-12.07274","-77.08269","1001.25","22.48"
"217","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 1:00","389.03","1.08","24.44","0.00","1.13","0.81","0.00","82.34","0.00","85.46","-12.07274","-77.08269","1000.88","22.45"
"218","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 2:00","329.37","0.34","23.46","0.00","0.92","0.67","0.00","75.76","0.00","85.56","-12.07274","-77.08269","1000.77","22.48"
"219","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 3:00","454.35","1.42","22.76","0.00","1.32","0.84","0.00","72.94","0.00","83.78","-12.07274","-77.08269","1000.34","22.84"
"220","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 4:00","334.01","0.06","23.60","0.00","1.33","0.84","0.00","73.64","0.00","87.31","-12.07274","-77.08269","1000.09","22.16"
"221","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 5:00","295.14","1.09","23.25","0.00","1.06","0.71","0.00","80.21","0.00","85.30","-12.07274","-77.08269","1000.41","22.68"
"222","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 6:00","421.74","5.71","24.67","0.00","1.18","0.80","0.00","96.16","0.00","85.49","-12.07274","-77.08269","1001.05","22.73"
"223","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 7:00","1093.84","28.76","26.17","0.03","1.14","0.83","0.00","105.05","0.05","83.59","-12.07274","-77.08269","1001.52","23.22"
"224","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 8:00","1722.74","43.28","25.25","0.00","1.14","0.80","0.00","110.22","0.15","80.50","-12.07274","-77.08269","1002.09","23.86"
"225","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 9:00","1898.66","52.39","21.16","0.16","1.27","0.85","0.00","108.72","0.67","74.26","-12.07274","-77.08269","1002.50","25.38"
"226","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 10:00","2291.57","58.86","16.40","0.10","1.63","0.91","0.00","109.10","0.83","68.89","-12.07274","-77.08269","1002.81","26.89"
"227","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 11:00","1982.55","34.17","18.87","1.12","1.59","0.94","0.00","110.08","1.17","74.42","-12.07274","-77.08269","1002.75","25.62"
"228","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 12:00","1224.69","17.16","18.60","5.54","0.86","0.59","0.00","115.82","1.16","76.15","-12.07274","-77.08269","1002.55","24.95"
"229","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 13:00","1322.40","22.91","13.03","0.00","0.64","0.42","0.00","113.97","1.94","70.08","-12.07274","-77.08269","1001.72","26.61"
"230","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 14:00","1351.68","21.70","12.62","3.49","0.63","0.42","0.00","115.39","2.23","71.72","-12.07274","-77.08269","1001.04","26.54"
"231","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 15:00","1259.30","12.56","18.95","28.86","0.59","0.41","0.00","112.89","1.80","79.41","-12.07274","-77.08269","1000.55","24.97"
"232","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 16:00","1356.58","18.39","23.59","33.73","0.67","0.46","0.00","113.24","1.19","80.21","-12.07274","-77.08269","999.99","24.74"
"233","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 17:00","2236.56","42.85","25.61","3.45","1.42","0.73","0.00","109.98","0.61","72.85","-12.07274","-77.08269","999.50","26.62"
"234","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 18:00","2215.71","41.14","23.96","0.89","1.15","0.65","0.00","109.15","0.43","69.09","-12.07274","-77.08269","999.32","27.03"
"235","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 19:00","2347.76","41.39","26.68","2.80","1.09","0.63","0.00","110.37","0.07","69.75","-12.07274","-77.08269","999.65","26.45"
"236","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 20:00","1927.97","27.46","28.08","1.67","1.48","0.81","0.00","107.21","0.00","70.88","-12.07274","-77.08269","1000.19","25.87"
"237","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 21:00","1634.20","19.28","27.57","0.29","1.52","0.81","0.00","101.74","0.00","73.01","-12.07274","-77.08269","1000.80","25.46"
"238","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 22:00","1338.34","13.17","26.39","1.62","1.24","0.77","0.00","92.87","0.00","73.58","-12.07274","-77.08269","1001.03","25.46"
"239","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/10/2021 23:00","1102.12","9.97","24.41","0.00","1.09","0.63","0.00","88.02","0.00","71.61","-12.07274","-77.08269","1001.36","25.74"
"240","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 0:00","882.17","4.43","23.08","0.00","0.99","0.58","0.00","91.69","0.00","71.66","-12.07274","-77.08269","1001.34","25.59"
"241","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 1:00","721.62","2.16","24.00","0.22","0.93","0.57","0.00","82.87","0.00","75.25","-12.07274","-77.08269","1000.60","24.75"
"242","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 2:00","611.61","0.63","24.37","0.00","0.74","0.54","0.00","78.58","0.00","78.12","-12.07274","-77.08269","999.98","24.15"
"243","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 3:00","644.22","3.89","25.02","1.80","0.85","0.62","0.00","91.64","0.00","82.66","-12.07274","-77.08269","999.69","23.35"
"244","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 4:00","428.77","0.10","26.45","5.56","0.86","0.69","0.00","99.73","0.00","89.91","-12.07274","-77.08269","999.78","22.28"
"245","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 5:00","401.97","1.22","26.71","0.13","1.05","0.85","0.00","82.92","0.00","91.66","-12.07274","-77.08269","999.80","21.98"
"246","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 6:00","622.48","9.53","26.97","0.00","1.13","0.89","0.00","96.55","0.00","90.18","-12.07274","-77.08269","1000.01","22.15"
"247","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 7:00","1255.63","29.39","29.36","1.15","1.42","1.09","0.00","108.03","0.08","89.45","-12.07274","-77.08269","1000.45","22.29"
"248","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 8:00","2139.83","50.81","27.00","0.36","1.59","1.13","0.00","107.09","0.23","86.25","-12.07274","-77.08269","1001.03","23.13"
"249","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 9:00","2360.67","54.48","23.90","0.00","1.65","1.17","0.00","108.05","0.48","80.11","-12.07274","-77.08269","1001.41","24.25"
"250","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 10:00","1967.77","39.66","19.91","0.59","1.66","1.06","0.00","107.08","0.76","78.17","-12.07274","-77.08269","1001.44","24.60"
"251","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 11:00","1335.03","15.94","18.28","0.06","1.06","0.67","0.00","109.97","1.27","81.89","-12.07274","-77.08269","1001.27","23.79"
"252","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 12:00","1464.45","29.84","10.31","0.48","0.67","0.46","0.00","112.16","1.58","72.68","-12.07274","-77.08269","1001.00","25.84"
"253","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 13:00","1243.75","13.53","12.42","1.39","0.55","0.41","0.00","115.78","1.67","74.33","-12.07274","-77.08269","1000.42","25.64"
"254","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 14:00","1223.52","10.18","15.54","4.61","0.50","0.39","0.00","117.00","1.97","76.43","-12.07274","-77.08269","999.99","25.31"
"255","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 15:00","1222.90","16.06","15.45","6.59","0.57","0.40","0.00","119.25","3.42","75.61","-12.07274","-77.08269","999.35","25.57"
"256","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 16:00","1305.15","12.78","17.29","4.26","0.66","0.46","0.00","118.75","3.48","76.79","-12.07274","-77.08269","998.54","25.70"
"257","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 17:00","1677.52","23.39","16.04","0.85","0.83","0.51","0.00","115.67","2.36","73.36","-12.07274","-77.08269","997.99","26.37"
"258","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 18:00","1792.72","28.71","20.62","10.21","0.86","0.49","0.00","113.99","0.56","67.82","-12.07274","-77.08269","998.33","26.70"
"259","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 19:00","2192.45","34.31","26.93","0.17","1.35","0.67","0.00","110.09","0.07","64.70","-12.07274","-77.08269","998.63","27.14"
"260","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 20:00","2399.68","41.14","26.49","0.01","2.44","1.04","0.00","105.03","0.00","63.82","-12.07274","-77.08269","999.21","27.30"
"261","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 21:00","2439.06","40.54","27.16","1.79","2.26","1.07","0.00","100.05","0.00","67.56","-12.07274","-77.08269","999.93","26.48"
"262","10069","150122","PE","Subgerencia de Desarrollo Ambiental","2/11/2021 22:00","1625.37","17.32","25.84","1.85","1.33","0.68","0.00","99.14","0.00","70.10","-12.07274","-77.08269","1000.56","25.61"
