"ID","CODIGO DE LA ENTIDAD","CODIGO UBIGEO INEI","CODIGO PAIS ","NOMBRE DE LA UO","Fecha","CO (ug/m3)","H2S (ug/m3)","NO2 (ug/m3)","O3 (ug/m3)","PM10 
(ug/m3)","PM2.5 
(ug/m3)","SO2 (ug/m3)","Ruido (dB)","UV","Humedad (%)","Latitud","Longitud","Presion 
(Pa)","Temperatura (C)"
"136","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 15:00","142.37","-","76.19","65.49","21.97","6.66","-","97.39","1.22","85.81","-12.10972","-77.05194","1004.41","22.61"
"137","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 16:00","175.21","-","107.25","48.87","31.36","8.22","-","97.22","0.94","88.79","-12.10972","-77.05194","1004.40","21.79"
"138","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 17:00","173.86","-","111.76","49.80","32.04","7.45","-","95.90","0.60","90.48","-12.10972","-77.05194","1004.45","21.23"
"139","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 18:00","301.44","-","118.51","48.69","32.52","8.47","-","94.56","0.19","91.32","-12.10972","-77.05194","1004.59","20.90"
"140","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 19:00","335.05","-","130.05","43.39","66.05","13.95","-","93.06","0.01","93.05","-12.10972","-77.05194","1005.18","20.38"
"141","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 20:00","270.32","-","130.61","43.85","74.39","15.80","-","91.90","0.00","95.76","-12.10972","-77.05194","1005.78","19.88"
"142","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 21:00","191.70","-","121.14","48.57","78.78","15.02","-","89.77","0.00","97.31","-12.10972","-77.05194","1006.46","19.51"
"143","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 22:00","225.67","-","121.49","44.68","108.89","19.65","-","87.61","0.00","98.27","-12.10972","-77.05194","1006.88","19.50"
"144","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/6/2021 23:00","195.89","-","115.73","47.66","56.59","13.77","-","82.43","0.00","97.97","-12.10972","-77.05194","1006.87","19.59"
"145","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 0:00","134.25","-","113.86","50.20","139.56","23.44","-","76.89","0.00","98.00","-12.10972","-77.05194","1006.41","19.61"
"146","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 1:00","96.86","-","108.81","53.30","142.41","23.91","-","76.04","0.00","98.24","-12.10972","-77.05194","1005.70","19.67"
"147","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 2:00","64.87","-","106.25","54.46","232.15","38.16","-","70.23","0.00","98.17","-12.10972","-77.05194","1005.20","19.70"
"148","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 3:00","62.82","-","105.09","56.29","129.04","27.58","-","70.66","0.00","98.68","-12.10972","-77.05194","1004.85","19.57"
"149","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 4:00","53.20","-","102.68","60.26","186.44","21.00","-","71.39","0.00","99.10","-12.10972","-77.05194","1004.93","19.40"
"150","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 5:00","62.72","-","103.23","59.59","941.93","54.85","-","77.45","0.00","99.30","-12.10972","-77.05194","1005.25","19.49"
"151","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 6:00","105.76","-","105.92","56.11","2595.24","93.91","-","81.82","0.00","99.30","-12.10972","-77.05194","1005.92","19.41"
"152","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 7:00","232.65","-","114.37","47.71","275.29","16.11","-","89.80","0.00","99.30","-12.10972","-77.05194","1006.86","19.67"
"153","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 8:00","355.22","-","111.35","47.10","880.57","35.74","-","93.19","0.22","99.30","-12.10972","-77.05194","1007.40","19.75"
"154","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 9:00","280.91","-","89.49","56.81","49.34","7.58","-","95.09","0.79","99.30","-12.10972","-77.05194","1007.80","20.23"
"155","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 10:00","281.82","-","70.95","63.28","79.75","10.00","-","96.88","1.29","97.51","-12.10972","-77.05194","1007.82","21.05"
"156","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 11:00","153.66","-","54.16","67.68","114.69","9.86","-","98.09","1.62","92.31","-12.10972","-77.05194","1007.53","21.64"
"157","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 12:00","163.78","-","72.04","66.90","540.99","24.39","-","92.83","1.09","94.28","-12.10972","-77.05194","1006.99","20.49"
"158","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 13:00","119.54","-","60.02","69.65","281.83","19.00","-","92.74","2.07","93.27","-12.10972","-77.05194","1006.49","20.87"
"159","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 14:00","129.23","-","73.91","67.06","240.78","21.18","-","92.42","1.33","94.00","-12.10972","-77.05194","1006.09","20.59"
"160","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 15:00","99.02","-","89.70","65.02","74.02","11.69","-","92.20","0.95","94.69","-12.10972","-77.05194","1005.61","20.21"
"161","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 16:00","97.83","-","96.32","61.68","22.70","8.92","-","92.26","0.96","93.92","-12.10972","-77.05194","1005.12","20.51"
"162","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 17:00","141.54","-","99.78","60.73","59.09","14.30","-","91.74","0.52","94.36","-12.10972","-77.05194","1004.80","20.30"
"163","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 18:00","288.96","-","116.55","48.43","115.47","21.43","-","92.44","0.23","93.70","-12.10972","-77.05194","1004.97","20.68"
"164","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 19:00","379.81","-","126.26","42.12","164.19","29.05","-","94.57","0.02","93.24","-12.10972","-77.05194","1005.42","20.57"
"165","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 20:00","360.53","-","131.63","40.49","168.37","30.95","-","95.12","0.00","94.70","-12.10972","-77.05194","1006.16","20.30"
"166","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 21:00","378.46","-","126.73","40.89","114.43","24.04","-","92.75","0.00","95.01","-12.10972","-77.05194","1006.71","20.28"
"167","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 22:00","382.23","-","123.18","40.24","218.66","37.97","-","91.02","0.00","95.01","-12.10972","-77.05194","1006.97","20.20"
"168","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/7/2021 23:00","328.30","-","119.87","42.83","195.00","34.95","-","90.95","0.00","95.96","-12.10972","-77.05194","1007.17","19.98"
"169","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 0:00","170.30","-","116.15","44.32","169.40","32.25","-","79.98","0.00","96.57","-12.10972","-77.05194","1006.92","19.78"
"170","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 1:00","89.33","-","108.72","48.96","263.97","45.76","-","72.49","0.00","97.30","-12.10972","-77.05194","1006.37","19.71"
"171","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 2:00","71.07","-","102.47","53.52","276.81","48.07","-","71.73","0.00","98.14","-12.10972","-77.05194","1005.76","19.54"
"172","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 3:00","50.23","-","98.99","54.53","292.42","50.85","-","71.58","0.00","98.51","-12.10972","-77.05194","1005.33","19.54"
"173","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 4:00","39.88","-","96.81","57.94","177.74","33.96","-","70.90","0.00","98.71","-12.10972","-77.05194","1005.06","19.29"
"174","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 5:00","48.40","-","100.69","57.64","544.60","59.54","-","75.76","0.00","99.30","-12.10972","-77.05194","1005.20","19.04"
"175","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 6:00","141.46","-","103.20","55.26","842.15","78.32","-","82.61","0.00","99.30","-12.10972","-77.05194","1005.69","18.94"
"176","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 7:00","245.01","-","108.89","49.84","103.32","21.86","-","88.89","0.07","99.30","-12.10972","-77.05194","1006.48","18.94"
"177","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 8:00","220.61","-","97.28","53.79","66.83","16.43","-","93.92","0.55","99.30","-12.10972","-77.05194","1006.95","19.27"
"178","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 9:00","242.03","-","75.02","61.71","57.04","13.59","-","94.78","1.59","98.29","-12.10972","-77.05194","1007.31","20.28"
"179","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 10:00","93.92","-","40.98","78.31","39.84","12.49","-","97.97","3.34","92.75","-12.10972","-77.05194","1007.22","20.77"
"180","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 11:00","61.84","-","29.38","92.28","34.49","11.94","-","98.27","3.71","89.30","-12.10972","-77.05194","1007.00","21.35"
"181","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 12:00","89.94","-","48.07","87.62","32.02","11.63","-","98.59","4.43","86.17","-12.10972","-77.05194","1006.56","21.87"
"182","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 13:00","107.49","-","51.87","80.07","42.46","13.53","-","99.92","2.61","84.07","-12.10972","-77.05194","1006.07","22.24"
"183","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 14:00","108.31","-","44.00","85.51","27.38","9.59","-","98.75","1.63","82.96","-12.10972","-77.05194","1005.56","22.47"
"184","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 15:00","157.69","-","66.76","74.30","30.65","8.41","-","97.20","1.38","84.60","-12.10972","-77.05194","1005.22","22.65"
"185","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 16:00","164.85","-","76.70","66.81","35.43","9.82","-","95.92","1.25","82.37","-12.10972","-77.05194","1005.01","23.51"
"186","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 17:00","235.92","-","75.22","63.63","30.09","9.26","-","96.81","0.80","80.53","-12.10972","-77.05194","1005.04","23.79"
"187","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 18:00","239.51","-","94.70","53.54","84.38","18.16","-","96.32","0.50","80.74","-12.10972","-77.05194","1005.44","23.41"
"188","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 19:00","285.13","-","129.24","49.35","105.33","21.59","-","97.35","0.06","88.17","-12.10972","-77.05194","1006.05","21.51"
"189","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 20:00","286.35","-","142.11","44.33","142.91","28.54","-","95.95","0.00","91.44","-12.10972","-77.05194","1006.58","20.89"
"190","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 21:00","322.92","-","135.69","44.17","141.66","28.27","-","94.56","0.00","92.31","-12.10972","-77.05194","1006.97","20.68"
"191","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 22:00","286.11","-","128.79","45.06","162.79","31.93","-","92.11","0.00","92.96","-12.10972","-77.05194","1007.19","20.43"
"192","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/8/2021 23:00","229.58","-","120.18","48.77","186.57","35.12","-","90.29","0.00","93.35","-12.10972","-77.05194","1007.20","20.26"
"193","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 0:00","145.28","-","114.07","53.05","215.31","39.43","-","82.57","0.00","94.34","-12.10972","-77.05194","1006.74","19.99"
"194","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 1:00","147.29","-","109.99","54.12","156.06","31.20","-","82.47","0.00","95.10","-12.10972","-77.05194","1006.04","19.91"
"195","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 2:00","54.01","-","104.22","59.76","167.98","36.70","-","76.48","0.00","96.42","-12.10972","-77.05194","1005.26","19.70"
"196","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 3:00","51.53","-","98.71","58.77","170.52","38.75","-","71.28","0.00","96.85","-12.10972","-77.05194","1004.92","19.75"
"197","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 4:00","40.52","-","96.89","60.57","163.44","36.88","-","71.38","0.00","96.85","-12.10972","-77.05194","1004.70","19.68"
"198","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 5:00","46.37","-","97.00","60.54","173.05","37.80","-","73.30","0.00","97.81","-12.10972","-77.05194","1004.93","19.58"
"199","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 6:00","97.76","-","100.68","54.29","192.28","44.23","-","81.13","0.00","96.79","-12.10972","-77.05194","1005.35","19.78"
"200","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 7:00","132.38","-","104.88","54.44","121.54","28.06","-","90.52","0.03","97.77","-12.10972","-77.05194","1006.12","19.50"
"201","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 8:00","283.25","-","106.70","50.42","91.06","21.30","-","93.79","0.20","97.59","-12.10972","-77.05194","1006.66","19.96"
"202","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 9:00","202.06","-","91.56","56.71","52.67","13.09","-","92.91","0.49","94.74","-12.10972","-77.05194","1007.02","20.59"
"203","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 10:00","199.56","-","82.22","59.39","48.91","11.50","-","95.63","0.78","91.82","-12.10972","-77.05194","1007.31","20.91"
"204","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 11:00","186.52","-","66.37","65.67","33.03","9.16","-","94.38","1.18","88.78","-12.10972","-77.05194","1007.14","21.75"
"205","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 12:00","141.74","-","32.77","77.59","24.37","7.16","-","96.17","2.40","81.73","-12.10972","-77.05194","1006.45","23.38"
"206","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 13:00","172.18","-","9.80","91.09","25.84","6.65","-","97.25","2.69","75.30","-12.10972","-77.05194","1005.75","24.70"
"207","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 14:00","194.31","-","27.72","79.92","25.09","7.16","-","96.28","2.05","75.88","-12.10972","-77.05194","1005.33","24.32"
"208","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 15:00","144.00","-","47.67","76.51","20.99","6.31","-","95.99","1.17","77.29","-12.10972","-77.05194","1004.67","23.98"
"209","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 16:00","109.85","-","67.79","77.50","17.06","6.29","-","95.75","0.99","81.65","-12.10972","-77.05194","1004.18","22.91"
"210","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 17:00","154.95","-","109.66","63.93","31.18","9.59","-","94.04","0.73","87.43","-12.10972","-77.05194","1004.25","21.65"
"211","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 18:00","235.45","-","125.58","50.78","88.30","19.15","-","99.25","0.31","88.34","-12.10972","-77.05194","1004.58","21.59"
"212","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 19:00","282.07","-","135.72","46.01","117.77","24.18","-","100.53","0.05","91.23","-12.10972","-77.05194","1005.31","20.94"
"213","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 20:00","297.96","-","137.67","43.57","138.83","27.29","-","97.94","0.00","92.52","-12.10972","-77.05194","1005.83","20.73"
"214","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 21:00","269.56","-","130.39","44.05","162.09","31.64","-","96.82","0.00","92.87","-12.10972","-77.05194","1006.34","20.68"
"215","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 22:00","328.32","-","127.81","43.94","132.20","27.45","-","93.05","0.00","93.41","-12.10972","-77.05194","1006.80","20.79"
"216","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/9/2021 23:00","256.41","-","118.09","47.97","140.13","27.63","-","90.48","0.00","93.47","-12.10972","-77.05194","1007.09","20.90"
"217","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 0:00","158.82","-","111.42","52.20","127.53","25.46","-","83.22","0.00","93.65","-12.10972","-77.05194","1006.93","20.86"
"218","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 1:00","76.18","-","105.05","56.67","120.52","24.89","-","80.77","0.00","93.85","-12.10972","-77.05194","1006.25","20.82"
"219","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 2:00","61.71","-","100.41","58.17","161.28","30.64","-","73.74","0.00","94.19","-12.10972","-77.05194","1005.81","20.64"
"220","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 3:00","50.40","-","100.20","60.26","173.48","34.41","-","80.95","0.00","94.99","-12.10972","-77.05194","1005.17","20.39"
"221","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 4:00","50.48","-","101.55","60.83","192.82","36.39","-","78.10","0.00","95.11","-12.10972","-77.05194","1004.76","20.27"
"222","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 5:00","50.59","-","100.80","59.95","193.81","36.76","-","73.25","0.00","95.47","-12.10972","-77.05194","1004.70","20.15"
"223","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 6:00","81.34","-","101.54","58.54","126.29","27.84","-","78.38","0.00","95.93","-12.10972","-77.05194","1005.07","20.05"
"224","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 7:00","172.97","-","103.53","57.80","78.23","21.70","-","84.36","0.00","96.24","-12.10972","-77.05194","1005.73","20.01"
"225","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 8:00","38.36","-","93.12","64.64","66.69","18.18","-","85.17","0.54","96.54","-12.10972","-77.05194","1006.38","20.11"
"226","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 9:00","31.06","-","70.81","71.56","46.60","14.65","-","85.81","0.93","93.94","-12.10972","-77.05194","1006.83","20.79"
"227","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 10:00","35.40","-","63.38","74.79","37.84","12.52","-","88.38","1.40","93.01","-12.10972","-77.05194","1006.96","20.89"
"228","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 11:00","6.79","-","45.05","83.29","21.13","8.17","-","91.00","2.84","91.53","-12.10972","-77.05194","1006.59","20.89"
"229","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 12:00","9.08","-","43.11","87.72","15.50","6.13","-","93.67","3.63","90.90","-12.10972","-77.05194","1006.16","21.08"
"230","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 13:00","25.82","-","50.83","85.87","20.20","6.41","-","95.44","2.29","91.07","-12.10972","-77.05194","1005.68","20.88"
"231","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 14:00","67.94","-","67.12","80.06","25.61","7.34","-","92.12","1.73","91.53","-12.10972","-77.05194","1005.17","20.47"
"232","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 15:00","82.11","-","86.07","66.98","21.91","8.71","-","90.00","1.62","90.83","-12.10972","-77.05194","1004.44","20.92"
"233","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 16:00","110.37","-","70.06","70.36","26.57","9.40","-","90.24","1.00","86.76","-12.10972","-77.05194","1003.97","22.22"
"234","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 17:00","183.50","-","63.03","52.94","32.18","9.29","-","93.40","0.70","76.76","-12.10972","-77.05194","1003.47","24.57"
"235","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 18:00","203.70","-","96.05","53.92","62.44","14.92","-","101.48","0.37","84.84","-12.10972","-77.05194","1003.79","22.34"
"236","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 19:00","259.25","-","125.98","52.19","68.12","18.19","-","98.52","0.08","90.53","-12.10972","-77.05194","1004.42","20.96"
"237","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 20:00","245.78","-","134.19","48.89","74.93","20.99","-","97.28","0.00","92.77","-12.10972","-77.05194","1005.13","20.51"
"238","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 21:00","224.96","-","128.01","50.64","58.75","17.24","-","97.23","0.00","93.92","-12.10972","-77.05194","1005.80","20.42"
"239","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 22:00","225.34","-","120.01","53.39","69.33","19.99","-","94.40","0.00","94.24","-12.10972","-77.05194","1006.07","20.34"
"240","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/10/2021 23:00","179.08","-","115.75","54.46","93.84","25.99","-","88.68","0.00","95.29","-12.10972","-77.05194","1006.14","20.30"
"241","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 0:00","108.98","-","106.86","58.15","93.05","24.23","-","80.30","0.00","95.19","-12.10972","-77.05194","1005.89","20.26"
"242","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 1:00","57.89","-","100.01","63.23","122.22","29.82","-","77.85","0.00","95.14","-12.10972","-77.05194","1005.41","19.94"
"243","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 2:00","44.28","-","98.55","65.87","105.22","24.77","-","75.22","0.00","95.61","-12.10972","-77.05194","1004.85","19.56"
"244","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 3:00","36.51","-","97.82","66.69","107.58","25.49","-","72.82","0.00","96.04","-12.10972","-77.05194","1004.24","19.37"
"245","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 4:00","36.74","-","97.86","66.56","72.49","18.79","-","70.44","0.00","96.98","-12.10972","-77.05194","1004.17","19.20"
"246","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 5:00","37.19","-","96.66","68.02","82.02","20.44","-","73.31","0.00","97.17","-12.10972","-77.05194","1004.53","19.19"
"247","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 6:00","66.20","-","99.30","64.97","83.57","21.27","-","81.44","0.00","96.99","-12.10972","-77.05194","1005.02","19.26"
"248","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 7:00","125.94","-","105.26","60.59","85.47","21.75","-","90.13","0.03","96.83","-12.10972","-77.05194","1005.84","19.37"
"249","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 8:00","177.84","-","101.73","61.52","107.01","24.27","-","93.36","0.23","96.10","-12.10972","-77.05194","1006.40","19.71"
"250","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 9:00","162.62","-","81.62","70.94","52.53","14.06","-","94.63","0.76","92.63","-12.10972","-77.05194","1006.74","20.49"
"251","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 10:00","107.55","-","65.31","78.90","53.80","14.46","-","95.97","1.53","90.95","-12.10972","-77.05194","1006.97","20.87"
"252","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 11:00","103.30","-","40.24","87.64","40.97","12.24","-","97.70","2.13","88.22","-12.10972","-77.05194","1006.94","21.66"
"253","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 13:00","77.81","-","49.52","85.63","23.87","7.90","-","96.51","2.38","87.47","-12.10972","-77.05194","1006.19","21.79"
"254","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 16:00","118.67","-","65.39","77.73","27.05","9.20","-","97.96","0.72","82.78","-12.10972","-77.05194","1004.43","22.67"
"255","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 17:00","143.35","-","83.44","73.97","28.29","9.46","-","95.73","0.67","83.23","-12.10972","-77.05194","1004.38","22.68"
"256","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 18:00","318.84","-","97.79","67.09","34.47","10.73","-","95.23","0.37","84.66","-12.10972","-77.05194","1004.42","22.22"
"257","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 19:00","317.38","-","117.22","58.57","70.64","16.19","-","93.31","0.07","88.09","-12.10972","-77.05194","1004.83","21.13"
"258","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 20:00","308.92","-","133.01","49.81","155.75","27.49","-","93.66","0.00","90.29","-12.10972","-77.05194","1005.44","20.80"
"259","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 21:00","247.23","-","127.83","53.78","173.84","32.01","-","92.54","0.00","92.22","-12.10972","-77.05194","1005.98","20.54"
"260","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 22:00","221.88","-","121.38","58.15","177.49","32.95","-","89.98","0.00","93.70","-12.10972","-77.05194","1006.41","20.40"
"261","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/11/2021 23:00","197.80","-","115.83","60.46","192.69","34.20","-","88.61","0.00","94.45","-12.10972","-77.05194","1006.72","20.41"
"262","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 0:00","138.31","-","108.55","60.29","160.19","28.02","-","82.96","0.00","94.15","-12.10972","-77.05194","1006.25","20.56"
"263","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 1:00","81.10","-","101.95","67.45","194.89","33.95","-","85.27","0.00","94.56","-12.10972","-77.05194","1005.43","20.41"
"264","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 2:00","73.65","-","98.12","68.39","223.73","39.56","-","83.90","0.00","95.66","-12.10972","-77.05194","1004.98","20.26"
"265","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 3:00","54.62","-","94.69","68.85","237.03","41.74","-","71.80","0.00","96.56","-12.10972","-77.05194","1004.37","19.94"
"266","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 4:00","43.18","-","95.48","69.55","241.39","45.52","-","73.46","0.00","97.45","-12.10972","-77.05194","1004.03","19.62"
"267","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 5:00","57.00","-","96.33","67.43","261.80","50.20","-","71.66","0.00","98.24","-12.10972","-77.05194","1004.15","19.54"
"268","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 6:00","83.58","-","100.62","67.43","215.19","36.17","-","83.41","0.00","98.78","-12.10972","-77.05194","1004.57","19.58"
"269","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 7:00","187.16","-","105.06","61.15","127.83","27.83","-","89.12","0.06","99.29","-12.10972","-77.05194","1005.21","19.70"
"270","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 8:00","159.33","-","91.66","68.60","63.71","17.32","-","93.86","0.44","98.73","-12.10972","-77.05194","1005.87","19.96"
"271","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 9:00","134.90","-","73.07","76.25","59.45","18.51","-","96.72","0.92","96.93","-12.10972","-77.05194","1006.48","20.58"
"272","10069","150122","PE","Subgerencia de Desarrollo Ambiental","1/12/2021 10:00","158.88","-","60.84","80.86","57.36","17.02","-","96.02","1.16","94.42","-12.10972","-77.05194","1006.93","21.09"
