"ID","CODIGO DE LA ENTIDAD","CODIGO UBIGEO INEI","CODIGO PAIS ","NOMBRE DE LA UO","Fecha","CO (ug/m3)","H2S (ug/m3)","NO2 (ug/m3)","O3 (ug/m3)","PM10 
(ug/m3)","PM2.5 
(ug/m3)","SO2 (ug/m3)","Ruido (dB)","UV","Humedad (%)","Latitud","Longitud","Presion 
(Pa)","Temperatura (C)"
"131","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 10:00","3185.53","3.54","22.34","33.89","4.98","2.35","40.81","89.52","0.74","93.61","-12.04028","-77.04361","1001.95","21.07"
"132","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 11:00","3196.60","3.42","19.21","26.83","4.35","2.15","43.47","94.91","0.87","91.26","-12.04028","-77.04361","1001.79","21.45"
"133","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 12:00","3003.36","2.69","20.68","15.07","3.01","1.48","44.78","93.41","2.55","89.56","-12.04028","-77.04361","1001.30","21.66"
"134","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 13:00","3224.27","2.81","13.36","7.41","2.91","1.42","48.29","91.69","1.31","80.75","-12.04028","-77.04361","1000.64","22.96"
"135","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 14:00","3576.93","4.88","5.34","12.21","3.34","1.42","52.19","91.06","3.29","78.79","-12.04028","-77.04361","999.73","23.60"
"136","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 15:00","3461.20","5.47","11.41","9.94","3.37","1.51","51.42","93.76","2.43","83.00","-12.04028","-77.04361","998.81","22.99"
"137","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 16:00","3634.42","6.18","14.75","10.48","3.86","1.67","50.65","90.85","1.25","81.02","-12.04028","-77.04361","998.41","23.43"
"138","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 17:00","3316.96","5.94","28.77","8.37","5.18","2.11","46.50","92.53","0.49","82.13","-12.04028","-77.04361","998.52","23.02"
"139","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 18:00","3146.14","6.13","43.34","","7.14","2.71","41.98","91.89","0.22","84.63","-12.04028","-77.04361","999.12","22.42"
"140","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 19:00","3068.62","5.05","42.08","5.45","6.12","2.40","40.13","90.89","0.00","84.05","-12.04028","-77.04361","999.60","21.94"
"141","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 20:00","2718.39","3.30","41.61","3.71","4.69","1.99","38.50","92.48","0.00","87.36","-12.04028","-77.04361","1000.29","21.31"
"142","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 21:00","2515.69","2.16","38.96","4.26","3.96","1.99","37.84","88.41","0.00","90.38","-12.04028","-77.04361","1000.76","20.79"
"143","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 22:00","2470.16","1.44","36.79","4.69","5.05","2.25","37.60","82.35","0.00","91.76","-12.04028","-77.04361","1000.97","20.68"
"144","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/6/2021 23:00","2144.80","0.28","34.47","6.83","4.54","2.19","36.06","82.85","0.00","93.91","-12.04028","-77.04361","1000.96","20.38"
"145","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 0:00","1991.63","","32.59","11.01","4.38","2.13","35.18","76.73","0.00","96.05","-12.04028","-77.04361","1000.84","20.19"
"146","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 1:00","1972.16","2.58","30.96","6.66","5.22","2.38","35.19","66.06","0.00","95.99","-12.04028","-77.04361","1000.69","20.07"
"147","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 2:00","1978.88","2.72","29.55","5.77","5.27","2.38","35.37","61.53","0.00","96.09","-12.04028","-77.04361","1000.50","19.94"
"148","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 3:00","1960.09","8.51","29.95","6.37","6.97","2.85","35.27","61.60","0.00","96.09","-12.04028","-77.04361","1000.30","19.68"
"149","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 4:00","1963.61","24.51","30.01","8.80","5.62","2.47","34.81","65.77","0.00","96.10","-12.04028","-77.04361","1000.45","19.10"
"150","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 5:00","2002.78","26.33","29.71","10.55","6.61","2.76","35.21","57.70","0.00","96.10","-12.04028","-77.04361","1000.81","19.04"
"151","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 6:00","2158.87","18.82","29.26","5.63","6.49","2.99","35.59","78.20","0.00","96.10","-12.04028","-77.04361","1001.41","19.32"
"152","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 7:00","2532.01","9.19","30.23","8.64","5.57","2.57","36.83","85.40","0.03","96.10","-12.04028","-77.04361","1002.09","19.75"
"153","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 8:00","3068.42","3.43","28.64","12.99","8.47","3.31","39.62","87.07","0.21","94.83","-12.04028","-77.04361","1002.65","20.55"
"154","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 9:00","2694.59","4.34","26.12","15.94","5.49","2.46","38.58","88.70","0.45","95.51","-12.04028","-77.04361","1003.11","20.01"
"155","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 10:00","3031.55","2.43","16.57","21.16","5.77","2.44","41.25","89.49","0.61","88.44","-12.04028","-77.04361","1003.18","21.64"
"156","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 11:00","2965.55","2.15","20.71","8.63","4.52","1.93","43.03","91.33","0.64","88.02","-12.04028","-77.04361","1003.00","21.36"
"157","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 12:00","3281.27","3.49","20.18","12.35","3.94","1.68","46.44","92.15","2.60","84.34","-12.04028","-77.04361","1002.63","22.30"
"158","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 13:00","3134.15","3.25","20.52","15.71","2.61","1.33","47.57","94.30","1.53","85.44","-12.04028","-77.04361","1001.89","21.86"
"159","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 14:00","3310.38","4.27","13.50","24.27","2.98","1.46","49.78","93.05","3.19","86.00","-12.04028","-77.04361","1000.94","21.95"
"160","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 15:00","3190.12","3.89","13.61","24.40","2.87","1.19","48.44","98.33","2.35","85.22","-12.04028","-77.04361","1000.19","22.01"
"161","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 16:00","3274.06","4.32","19.96","19.44","2.60","1.14","47.53","95.56","1.14","84.04","-12.04028","-77.04361","999.59","22.12"
"162","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 17:00","3171.68","4.86","31.35","11.87","5.95","2.06","44.62","99.65","0.40","84.54","-12.04028","-77.04361","999.53","22.05"
"163","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 18:00","2803.75","3.50","40.54","3.83","5.42","1.96","39.68","99.05","0.13","83.13","-12.04028","-77.04361","999.90","21.59"
"164","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 19:00","2781.01","3.75","45.98","12.52","5.58","2.39","38.68","92.85","0.00","90.09","-12.04028","-77.04361","1000.69","20.44"
"165","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 20:00","2645.93","6.93","42.41","22.55","4.20","2.04","37.65","93.10","0.00","93.24","-12.04028","-77.04361","1001.74","19.86"
"166","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 21:00","2528.33","10.27","39.37","27.22","3.33","1.64","36.80","91.65","0.00","94.17","-12.04028","-77.04361","1002.33","19.71"
"167","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 22:00","2319.38","14.28","35.63","22.09","3.46","1.62","35.96","86.15","0.00","94.83","-12.04028","-77.04361","1002.73","19.52"
"168","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/7/2021 23:00","2075.25","20.94","32.49","19.89","3.17","1.56","34.78","86.91","0.00","95.56","-12.04028","-77.04361","1002.93","19.25"
"169","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 0:00","2056.82","23.66","31.29","20.68","3.39","1.77","35.06","81.21","0.00","96.09","-12.04028","-77.04361","1002.89","19.15"
"170","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 1:00","1995.92","27.32","29.89","19.28","2.94","1.59","34.36","80.35","0.00","96.10","-12.04028","-77.04361","1002.33","19.00"
"171","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 2:00","2004.04","28.69","29.61","16.42","3.36","1.72","34.81","75.86","0.00","96.10","-12.04028","-77.04361","1001.82","18.95"
"172","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 3:00","2025.87","35.95","29.91","17.34","6.49","2.59","34.68","67.31","0.00","96.10","-12.04028","-77.04361","1001.73","18.71"
"173","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 4:00","2039.99","43.15","30.02","20.26","5.77","2.39","34.67","62.85","0.00","96.10","-12.04028","-77.04361","1001.71","18.46"
"174","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 5:00","2060.66","42.94","29.32","17.56","6.26","2.48","34.54","61.84","0.00","96.10","-12.04028","-77.04361","1001.66","18.47"
"175","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 6:00","2178.78","53.32","32.05","19.40","13.63","2.64","34.82","79.22","0.00","96.10","-12.04028","-77.04361","1002.04","18.14"
"176","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 7:00","2709.64","55.94","35.53","30.66","24.57","5.10","35.84","91.14","0.01","96.10","-12.04028","-77.04361","1002.67","18.14"
"177","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 8:00","3004.87","38.84","30.56","32.70","7.72","3.22","38.61","88.23","0.15","96.10","-12.04028","-77.04361","1003.54","18.76"
"178","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 9:00","3138.70","17.14","26.62","39.13","12.50","4.47","38.65","90.81","0.45","96.10","-12.04028","-77.04361","1004.09","19.63"
"179","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 10:00","3161.61","2.21","17.21","36.40","12.12","4.12","40.39","96.62","0.70","90.84","-12.04028","-77.04361","1004.20","21.28"
"180","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 11:00","3360.82","2.76","18.16","27.13","6.90","2.60","43.09","94.45","0.72","85.55","-12.04028","-77.04361","1003.82","21.83"
"181","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 12:00","2961.88","2.21","24.29","31.73","4.52","1.85","41.53","96.19","1.45","89.22","-12.04028","-77.04361","1003.13","20.80"
"182","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 13:00","3048.62","2.28","19.70","37.71","3.66","1.64","44.01","98.98","1.75","87.85","-12.04028","-77.04361","1002.31","21.15"
"183","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 14:00","3012.05","2.15","14.87","33.21","2.44","1.17","45.48","98.79","2.62","87.95","-12.04028","-77.04361","1001.54","20.97"
"184","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 15:00","3194.73","2.88","12.73","35.42","3.23","1.38","46.55","94.58","2.01","85.03","-12.04028","-77.04361","1000.73","21.54"
"185","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 16:00","2837.45","5.52","33.95","22.28","3.39","1.60","41.66","104.64","0.93","91.55","-12.04028","-77.04361","1000.18","20.29"
"186","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 17:00","3032.61","6.14","39.71","22.51","5.05","2.13","40.90","96.56","0.48","94.12","-12.04028","-77.04361","1000.31","20.34"
"187","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 18:00","3303.22","4.93","37.52","15.21","6.92","2.66","41.45","94.08","0.18","89.82","-12.04028","-77.04361","1000.48","21.05"
"188","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 19:00","3029.97","13.39","41.73","16.53","6.28","2.73","39.28","97.62","0.00","94.33","-12.04028","-77.04361","1001.57","19.79"
"189","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 20:00","3109.89","12.49","40.80","31.41","5.71","2.60","38.87","91.91","0.00","95.61","-12.04028","-77.04361","1002.19","19.70"
"190","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 21:00","2807.85","24.66","36.86","24.86","6.58","2.73","38.02","87.67","0.00","96.10","-12.04028","-77.04361","1002.71","19.24"
"191","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 22:00","2440.73","22.92","33.61","18.41","4.32","2.19","36.57","85.58","0.00","96.10","-12.04028","-77.04361","1002.84","19.22"
"192","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/8/2021 23:00","2306.62","25.39","32.32","18.74","8.29","3.27","35.93","79.69","0.00","96.10","-12.04028","-77.04361","1002.77","19.12"
"193","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 0:00","2156.99","32.12","30.00","21.64","9.02","3.47","35.27","73.05","0.00","96.10","-12.04028","-77.04361","1002.28","18.86"
"194","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 1:00","2133.88","39.58","28.36","23.46","9.15","3.50","35.21","65.58","0.00","96.10","-12.04028","-77.04361","1002.05","18.59"
"195","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 2:00","2078.48","44.80","28.15","24.51","6.07","2.65","34.44","62.06","0.00","96.10","-12.04028","-77.04361","1001.76","18.41"
"196","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 3:00","2116.00","45.71","28.35","21.41","7.08","2.86","34.69","62.76","0.00","96.10","-12.04028","-77.04361","1001.57","18.37"
"197","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 4:00","2090.60","38.90","26.97","17.09","6.45","3.02","34.18","60.47","0.00","96.10","-12.04028","-77.04361","1001.47","18.60"
"198","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 5:00","2074.36","36.80","27.82","15.49","7.63","3.45","34.12","61.59","0.00","96.10","-12.04028","-77.04361","1001.31","18.67"
"199","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 6:00","2235.82","40.27","30.41","21.49","8.67","3.83","34.83","82.31","0.00","96.10","-12.04028","-77.04361","1001.46","18.58"
"200","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 7:00","2705.42","44.82","34.13","31.44","8.99","3.87","35.94","87.36","0.03","96.10","-12.04028","-77.04361","1001.96","18.50"
"201","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 8:00","2875.68","21.81","30.16","38.65","10.44","4.22","36.67","89.94","0.21","96.10","-12.04028","-77.04361","1002.47","19.31"
"202","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 9:00","2979.28","3.91","25.79","44.95","8.55","3.60","38.10","94.79","0.53","95.53","-12.04028","-77.04361","1003.20","20.09"
"203","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 10:00","3067.91","2.13","16.89","43.28","5.28","2.36","40.37","92.75","0.88","89.81","-12.04028","-77.04361","1003.49","21.03"
"204","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 11:00","3092.20","1.84","15.29","35.91","3.75","1.84","41.73","94.81","1.06","87.61","-12.04028","-77.04361","1003.27","21.27"
"205","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 12:00","3276.94","3.02","21.86","47.56","4.47","2.02","41.89","92.78","2.05","85.50","-12.04028","-77.04361","1002.81","21.85"
"206","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 13:00","3510.90","3.62","15.81","42.33","3.46","1.63","45.80","99.00","1.89","83.00","-12.04028","-77.04361","1002.10","22.26"
"207","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 14:00","3406.80","4.12","16.47","39.01","2.69","1.36","46.60","98.68","2.43","85.81","-12.04028","-77.04361","1001.52","21.78"
"208","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 15:00","3312.09","3.43","14.12","33.49","2.57","1.31","47.89","99.33","2.23","85.33","-12.04028","-77.04361","1001.06","21.78"
"209","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 16:00","3407.16","4.41","22.97","23.48","3.09","1.37","46.60","92.81","0.97","85.47","-12.04028","-77.04361","1000.54","21.74"
"210","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 17:00","3528.37","5.49","27.04","23.00","4.06","1.69","45.72","97.09","0.52","84.37","-12.04028","-77.04361","1000.30","22.03"
"211","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 18:00","3290.15","5.82","42.69","19.32","4.35","1.86","41.82","93.36","0.23","89.88","-12.04028","-77.04361","1000.59","20.77"
"212","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 19:00","3322.88","7.31","46.21","31.91","5.82","2.46","40.57","93.24","0.00","94.17","-12.04028","-77.04361","1000.88","20.01"
"213","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 20:00","3374.27","11.95","43.06","34.69","6.92","2.82","39.76","92.89","0.00","95.17","-12.04028","-77.04361","1001.47","19.77"
"214","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 21:00","2802.95","22.92","39.96","32.79","6.64","2.71","37.57","93.28","0.00","96.10","-12.04028","-77.04361","1002.21","19.29"
"215","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 22:00","2957.53","14.31","37.22","19.78","5.66","2.44","38.41","87.00","0.00","95.29","-12.04028","-77.04361","1002.40","19.59"
"216","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/9/2021 23:00","2642.02","10.14","34.94","16.59","7.47","2.98","37.40","86.16","0.00","94.69","-12.04028","-77.04361","1002.56","19.68"
"217","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 0:00","2258.82","26.25","31.45","21.36","6.64","2.73","36.05","69.44","0.00","96.08","-12.04028","-77.04361","1002.67","19.08"
"218","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 1:00","2140.75","28.09","30.94","22.15","8.10","3.27","35.27","67.34","0.00","96.10","-12.04028","-77.04361","1002.24","18.99"
"219","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 2:00","2072.95","40.71","30.39","22.84","7.46","2.88","34.76","61.13","0.00","96.10","-12.04028","-77.04361","1001.87","18.55"
"220","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 3:00","2098.51","40.08","29.55","18.86","6.78","2.85","34.74","72.55","0.00","96.10","-12.04028","-77.04361","1001.65","18.57"
"221","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 4:00","2087.70","38.70","28.57","13.52","6.38","2.84","34.49","57.62","0.00","96.10","-12.04028","-77.04361","1001.75","18.61"
"222","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 5:00","2096.39","43.73","29.88","16.24","8.89","3.39","34.64","73.39","0.00","96.10","-12.04028","-77.04361","1001.80","18.44"
"223","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 6:00","2235.66","42.76","31.04","14.41","7.15","3.27","35.06","75.31","0.00","96.10","-12.04028","-77.04361","1002.07","18.49"
"224","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 7:00","2491.08","40.00","34.30","25.12","8.73","3.58","35.38","88.99","0.05","96.10","-12.04028","-77.04361","1002.69","18.63"
"225","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 8:00","2679.46","26.59","31.98","36.27","7.22","3.12","36.47","90.56","0.18","96.10","-12.04028","-77.04361","1003.18","19.19"
"226","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 9:00","2964.38","2.22","22.60","33.71","8.39","3.32","38.66","92.62","0.36","92.09","-12.04028","-77.04361","1003.59","20.80"
"227","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 10:00","3501.81","3.44","20.17","38.46","8.42","3.33","42.00","92.11","0.57","86.69","-12.04028","-77.04361","1003.83","21.73"
"228","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 11:00","3438.52","3.26","18.75","36.07","6.12","2.72","43.45","94.69","0.89","85.48","-12.04028","-77.04361","1003.73","22.01"
"229","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 12:00","3971.41","4.97","12.96","42.09","6.38","2.59","45.35","91.20","1.71","79.27","-12.04028","-77.04361","1003.00","23.62"
"230","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 13:00","4506.88","7.39","11.04","29.75","9.84","3.07","49.69","95.64","1.34","74.31","-12.04028","-77.04361","1002.40","24.61"
"231","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 14:00","4509.70","8.95","22.56","20.06","8.54","2.90","47.87","93.26","0.87","74.99","-12.04028","-77.04361","1001.97","24.29"
"232","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 15:00","3891.32","6.18","25.85","24.80","6.07","2.36","44.89","94.82","1.00","77.04","-12.04028","-77.04361","1001.36","23.63"
"233","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 16:00","3210.81","3.82","36.73","50.94","3.84","1.82","40.68","93.52","0.86","84.11","-12.04028","-77.04361","1000.97","21.92"
"234","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 17:00","3486.86","5.36","33.25","36.29","3.82","1.79","44.05","92.02","0.43","84.80","-12.04028","-77.04361","1000.74","21.80"
"235","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 18:00","3469.77","5.79","43.75","21.33","5.27","2.32","41.55","91.31","0.12","88.92","-12.04028","-77.04361","1000.87","21.36"
"236","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 19:00","3772.36","6.74","44.67","18.65","7.94","2.88","42.73","93.12","0.00","88.88","-12.04028","-77.04361","1000.91","21.14"
"237","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 20:00","3480.57","5.20","43.00","21.37","7.08","2.68","41.53","95.79","0.00","90.72","-12.04028","-77.04361","1001.51","20.48"
"238","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 21:00","2988.00","5.61","39.23","20.53","5.75","2.26","39.08","90.41","0.00","92.76","-12.04028","-77.04361","1002.09","19.93"
"239","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 22:00","2994.00","3.71","38.73","21.41","7.95","2.89","38.35","88.22","0.00","92.91","-12.04028","-77.04361","1002.30","19.95"
"240","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/10/2021 23:00","2954.52","1.50","37.41","15.62","9.98","3.60","37.98","73.05","0.00","92.65","-12.04028","-77.04361","1002.35","20.17"
"241","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 0:00","3013.38","1.72","35.04","9.65","11.16","3.74","39.09","71.02","0.00","91.31","-12.04028","-77.04361","1002.13","20.50"
"242","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 1:00","2785.39","0.99","35.26","9.70","18.57","6.14","38.03","65.15","0.00","91.67","-12.04028","-77.04361","1001.67","20.46"
"243","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 2:00","2103.52","16.77","34.46","18.57","10.54","3.54","36.01","64.34","0.00","95.72","-12.04028","-77.04361","1001.37","19.38"
"244","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 3:00","2177.75","15.89","33.02","16.34","6.99","2.67","36.69","59.32","0.00","96.10","-12.04028","-77.04361","1000.75","19.42"
"245","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 4:00","2207.28","6.90","31.80","8.07","9.39","3.69","37.23","52.39","0.00","96.10","-12.04028","-77.04361","1000.01","19.72"
"246","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 5:00","2065.95","20.72","30.88","12.38","13.45","4.54","35.44","57.18","0.00","96.10","-12.04028","-77.04361","999.74","19.23"
"247","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 6:00","2299.00","30.07","30.68","10.65","11.34","4.31","37.77","75.02","0.00","96.10","-12.04028","-77.04361","999.78","18.94"
"248","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 7:00","2443.91","25.33","31.23","6.19","9.28","3.54","36.65","76.74","0.05","96.10","-12.04028","-77.04361","1000.17","19.11"
"249","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 8:00","2883.93","3.61","27.90","16.18","10.66","3.89","38.50","79.28","0.17","94.29","-12.04028","-77.04361","1000.46","20.65"
"250","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 9:00","3193.52","1.56","21.71","20.27","11.27","4.28","40.10","88.98","0.28","84.63","-12.04028","-77.04361","1000.71","22.61"
"251","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 10:00","2680.09","0.67","20.93","29.36","7.50","3.21","38.56","91.59","0.38","89.61","-12.04028","-77.04361","1000.87","21.54"
"252","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 11:00","2674.18","1.34","22.01","44.16","6.00","2.68","39.16","93.69","0.69","90.93","-12.04028","-77.04361","1000.97","20.94"
"253","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 12:00","2685.34","0.63","20.92","40.66","4.14","2.11","40.55","92.87","2.55","87.75","-12.04028","-77.04361","1000.73","21.40"
"254","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 13:00","2849.95","1.08","18.49","28.78","3.14","1.67","43.85","91.57","1.85","86.70","-12.04028","-77.04361","1000.30","21.40"
"255","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 14:00","3133.84","1.68","7.66","37.15","3.29","1.63","46.36","89.48","2.75","82.80","-12.04028","-77.04361","999.81","22.18"
"256","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 15:00","3259.58","2.34","8.94","25.75","3.11","1.49","47.52","92.59","2.16","78.45","-12.04028","-77.04361","998.92","22.96"
"257","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 16:00","3171.94","2.37","13.99","20.66","3.37","1.57","46.07","89.56","1.02","78.53","-12.04028","-77.04361","998.45","22.75"
"258","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 17:00","2932.90","3.09","32.22","12.66","4.51","2.05","42.51","85.80","0.41","83.68","-12.04028","-77.04361","998.60","21.68"
"259","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 18:00","3052.94","3.99","40.80","12.18","7.76","3.09","39.37","88.54","0.15","80.70","-12.04028","-77.04361","998.98","22.36"
"260","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 19:00","2901.71","3.33","45.38","12.06","6.44","2.49","37.88","91.54","0.00","83.92","-12.04028","-77.04361","999.55","21.35"
"261","10069","150122","PE","Subgerencia de Desarrollo Ambiental","4/11/2021 20:00","2663.21","2.01","42.74","20.08","5.08","2.32","36.93","84.20","0.00","86.53","-12.04028","-77.04361","1000.06","20.77"
